,peso
2020-11-16,0.5406769459503353
2020-11-24,0.545675636559711
2020-12-10,0.5935091014362792
2020-12-21,-0.5279750675597109
2020-12-23,0.4953639853723866
2021-01-05,0.5915933829682996
2021-01-15,-0.5785499935376544
2021-02-08,-0.048620368206773054
2021-02-22,-0.0956431570279897
2021-03-03,-0.05197864455954102
2021-03-04,0.5488516137770587
2021-03-11,0.4367580886367927
2021-03-18,-0.494426958614315
2021-03-23,-0.466643225411417
2021-05-14,0.6262381837309131
2021-08-04,-0.5335586984685898
2021-08-24,0.5399904207809784
2021-08-27,0.5722519377213522
2021-09-22,0.29161199697526374
2021-11-17,-0.46641108994952596
2021-11-23,0.38677135201709684
2021-12-20,-0.5425056293199529
2022-01-11,0.4545028803404221
2022-01-25,0.5074022912114843
2022-02-01,0.2367377775152651
2022-02-11,0.3899703299769968
2022-02-14,-0.029166492879845046
2022-02-24,0.14052713471318706
2022-03-07,0.03968368084751346
2022-03-08,0.4031756702381815
2022-03-11,-0.03311717661556658
2022-03-15,-0.4974011761844042
2022-03-17,0.21742132718443177
2022-03-21,0.46225574094635136
2022-03-29,0.2999477514813803
2022-03-30,0.30576031318348507
2022-04-13,0.46269425423290605
2022-04-19,-0.0485959274265049
2022-05-04,0.5982420659974801
2022-05-11,0.49720931478103114
2022-07-01,-0.05363077427510145
2022-07-07,0.5343706937885212
2022-07-29,0.6356991158684397
2022-08-11,0.007599460024628288
2022-08-18,0.4298370774793398
2022-08-23,0.5313185283930926
2022-08-30,-0.6689681063932721
2022-08-31,0.06772838110208307
2022-09-23,-0.5778262817612414
2022-10-04,0.20632497272658692
2022-10-19,0.4954397245423787
2022-10-26,-0.011201036849169087
2022-11-04,0.10169425542354044
2022-11-11,0.39391643479667443
2022-11-14,0.06533636955201916
2022-11-30,0.5319832867467661
2022-12-12,-0.1293294724133548
2022-12-13,-0.16011825250377407
2022-12-14,-0.2922858147415713
2022-12-21,0.3689162773010497
2022-12-23,0.5265376676536754
2023-01-04,0.02820703807843339
2023-02-10,0.6084076464927507
2023-03-07,-0.5553371463204886
2023-03-13,-0.6162604172001769
2023-03-21,0.5426092660987848
2023-05-05,0.6846511368967652
2023-05-17,-0.3501382723409756
2023-06-01,0.5348261320658866
2023-06-15,0.07524676225165777
2023-09-27,0.4835292998897669
2023-10-04,-0.5781204872285599
2023-11-08,-0.5812208960305785
2023-11-17,0.5950909600658205
2023-12-06,-0.41500397450338755
2023-12-08,0.5879769395187181
2023-12-14,0.2428392874728814
2024-01-03,0.5691806274663374
2024-01-25,0.5840680612144676
2024-07-31,0.6000238128883724
2024-08-02,-0.3786228231366538
2024-09-26,-0.49314605741778095
2024-10-01,0.5736540044449384
2024-10-08,-0.44543021097064184
2025-02-27,-0.22461623830296018
2025-04-03,-0.6100061697293866
2025-04-04,-0.6120261250513607
2025-04-08,-0.5783198101836337
2025-04-09,0.6086930655978778
2025-04-10,-0.67726107145518
2025-06-11,0.5895154557883029
2025-06-13,0.4949242683530075
2025-06-17,0.5338368778501369
2025-09-24,0.3919163129360868
2020-11-23,0.5902368388299886
2021-01-08,0.6031017716678584
2021-02-12,0.37238077880573967
2021-02-24,0.4232389879505977
2021-03-01,-0.37402407110557323
2021-03-05,0.5105137868818085
2021-03-24,0.5647461450801335
2021-03-25,-0.6914319730580618
2021-03-26,0.5647461450801334
2021-04-01,0.5451877069318948
2021-04-14,0.41702150880898925
2021-05-13,-0.2822615822592026
2021-05-19,-0.2269710058641596
2021-05-20,-0.20561766172098142
2021-05-21,0.36072018710354276
2021-07-14,-0.3075847831903388
2021-07-21,0.6252203677335443
2021-07-22,0.3745543096810143
2021-08-10,0.5444931440749945
2021-08-19,-0.30427201191757813
2021-09-02,0.3046627264399324
2021-09-10,0.4138253001390264
2021-09-15,0.4514670084996622
2021-10-27,-0.5490472106860971
2021-11-03,-0.15070337047204221
2021-11-05,0.11723551331341568
2021-11-10,-0.5094464234003441
2021-11-19,-0.6035984811786321
2021-11-30,-0.371206239171446
2021-12-01,-0.373537853612826
2021-12-06,0.15419153855765003
2021-12-07,0.2920644058804827
2021-12-21,0.0805087797611418
2021-12-23,0.40038259543024063
2022-02-04,0.4285396257243722
2022-02-08,-0.3998399839777876
2022-02-15,-0.2040730723878414
2022-02-28,0.35063453481706286
2022-03-01,0.41335256840298207
2022-03-02,0.6375590710713159
2022-03-03,-0.08657082960939191
2022-03-04,0.5591741257231085
2022-03-09,-0.49262891754103466
2022-03-14,-0.4157474080082034
2022-03-23,0.6367892275343835
2022-03-24,-0.46784079477975704
2022-03-31,-0.22148904965293234
2022-04-01,-0.2122271635290401
2022-04-06,-0.4557039104220691
2022-04-08,0.41565964136632555
2022-04-12,0.3341273364843479
2022-04-14,0.38486748316526637
2022-04-26,0.3161427022698832
2022-04-28,0.368601592177637
2022-05-03,-0.4443841446037091
2022-05-10,-0.6279522427410777
2022-05-13,0.6262228052036084
2022-05-17,-0.6709318800671109
2022-05-18,-0.5528945528582233
2022-05-19,0.5764263829103269
2022-05-26,0.5192087604225946
2022-06-01,0.05496974347811467
2022-06-08,0.3673751522833314
2022-06-15,-0.4297580364620074
2022-06-17,-0.6886265790909227
2022-06-22,-0.6116091969732926
2022-06-24,0.23950770951903835
2022-06-28,0.47265927613101266
2022-07-06,-0.34371574220992007
2022-07-08,0.5849675125827827
2022-07-12,-0.7058430315161932
2022-07-15,0.13546657498018438
2022-07-21,-0.6771616989977994
2022-07-27,0.5138555899327819
2022-08-03,-0.6059897211064509
2022-08-04,-0.5508785604496107
2022-08-16,-0.5220960460038107
2022-09-01,-0.6971448115850909
2022-09-07,-0.7212251267777275
2022-09-09,0.2546705362846109
2022-09-15,-0.6167091427586291
2022-09-27,0.1289007563207421
2022-09-28,0.4091647569685162
2022-10-07,0.18714311251228816
2022-10-13,0.42151784023714556
2022-10-14,-0.6167093781885444
2022-11-08,-0.5007266698330763
2022-11-09,-0.5185958931163126
2022-11-17,-0.1978382825658615
2022-11-18,-0.6153115094856091
2022-11-23,-0.10871496019233806
2022-12-05,-0.2875932318597865
2022-12-06,-0.4486080221215813
2022-12-07,-0.5224755436456436
2022-12-16,-0.6886262718443004
2022-12-30,0.39815064806095113
2023-01-11,0.5319030797382884
2023-01-24,-0.6116091969732926
2023-01-30,-0.43118263397419393
2023-02-03,-0.5747710573191998
2023-02-07,0.40705978509164575
2023-02-17,-0.5477492661845397
2023-02-22,-0.49039993830944184
2023-03-14,-0.552379412953244
2023-03-15,-0.4179174354165986
2023-03-17,-0.5947040158886234
2023-04-12,0.35465135756322536
2023-04-20,-0.4571822231272106
2023-04-25,-0.4294807319677658
2023-04-26,-0.574770822946626
2023-05-02,-0.6647027876450377
2023-05-03,-0.5747710573191998
2023-05-25,-0.5009269115228258
2023-06-02,0.3953398685846079
2023-06-13,0.5633796031871359
2023-06-22,-0.5192427697532148
2023-06-27,-0.5747710573191998
2023-06-28,0.3903904263979957
2023-07-07,0.6069292354495428
2023-07-11,0.5497374566910374
2023-08-02,-0.5434024211778992
2023-08-03,0.5592742436152337
2023-10-05,-0.553829773066401
2023-10-11,-0.4571822231272106
2023-10-13,0.42268417389973445
2023-10-25,0.42505405038058447
2023-10-26,-0.312674872198665
2023-10-27,0.6023117071951731
2023-10-30,-0.3892885949071253
2023-11-01,-0.35459050100334777
2023-11-02,0.606881525848816
2023-11-03,-0.4037255661909423
2023-11-07,-0.4958159875765392
2023-11-16,-0.15980348156589647
2023-11-20,0.5393671383846028
2023-11-28,0.5393671383846028
2023-12-01,-0.13641650459343224
2023-12-12,-0.5645305464908965
2024-01-08,-0.4181744291274271
2024-02-01,-0.5359645776256756
2024-02-08,0.5410409769655461
2024-02-23,-0.2600792611673611
2024-03-13,0.42092151262630056
2024-04-17,-0.22068337700114352
2024-05-01,-0.4571822231272106
2024-05-30,-0.3708648524757979
2024-07-19,-0.5109231778222663
2024-08-07,0.4219152217987573
2024-08-23,0.29525996995747295
2024-08-27,-0.47834050355696556
2024-09-06,-0.26454323702655247
2024-09-10,-0.4571822231272106
2024-09-11,0.5329272145565237
2024-09-25,-0.47834050355696556
2024-10-03,0.1890370185935846
2024-10-10,0.41279750418383016
2024-10-15,-0.47834050355696556
2024-10-22,0.5496172120594837
2024-10-25,0.5771673440528395
2024-10-28,-0.5211165564787332
2024-10-30,0.42637595521388055
2024-11-04,0.6203472253898024
2024-11-08,-0.4755887359057618
2024-11-11,-0.5705841328319187
2024-11-15,-0.587330486650423
2024-11-18,0.6242920615539012
2024-11-25,-0.5679515733872481
2024-12-03,0.46442309445949304
2025-01-10,0.62768001218312
2025-01-15,0.62768001218312
2025-02-05,-0.574329743793472
2025-02-12,-0.6301549192274628
2025-02-21,-0.574329743793472
2025-02-25,-0.6301550904132671
2025-03-03,-0.6152266864191549
2025-03-05,-0.4757541493310753
2025-04-11,0.5375896096736438
2025-04-17,0.6303125106070304
2025-04-21,-0.41545793684874877
2025-04-29,-0.6152266864191549
2025-05-06,0.6317464194248141
2025-05-08,0.4829191875060632
2025-05-13,0.5349571112497333
2025-05-15,-0.6285463231197934
2025-06-24,-0.6409507936517336
2025-07-02,0.6082034306821122
2025-07-10,-0.4757555282273382
2025-07-11,0.6095481243880807
2025-07-29,0.19922737522877595
2025-08-01,-0.6152266864191549
2025-08-26,-0.1826544874954248
2025-09-03,0.19237384409954225
2025-09-05,-0.5224755436456436
2025-10-01,0.101153018411691
2025-10-10,-0.25233026252949203
2025-10-22,0.526082483587027
2025-10-23,0.5190684917918603
2025-11-12,-0.6015163997182656
2020-11-10,0.5851020019978896
2020-11-12,-0.5741682404629931
2020-11-13,0.6148313349190784
2020-11-30,-0.5579695218461809
2020-12-01,0.6148313349190784
2020-12-03,0.6148313354348927
2020-12-04,0.6148313349190784
2021-01-07,0.6161960627590314
2021-01-13,-0.4473417243215999
2021-01-19,0.6161960627590314
2021-01-21,-0.4639043016186766
2021-01-29,-0.5440646748288033
2021-02-01,0.6161960627590314
2021-02-02,0.6161960627590314
2021-02-09,-0.2536165297456531
2021-02-19,-0.42889752039283224
2021-02-23,0.5353269577954716
2021-02-25,-0.6085664946063627
2021-02-26,-0.5466218940780603
2021-03-08,-0.5141314417213316
2021-03-09,0.39057101601052757
2021-03-10,0.47092773405761823
2021-03-15,0.39057101601052757
2021-03-17,0.5298101488458762
2021-03-19,-0.0002451545382419207
2021-03-22,-0.4606984750510379
2021-04-27,-0.6172334124636241
2021-04-28,0.6341514442032182
2021-05-04,-0.558913681724266
2021-05-05,0.6161960627590314
2021-05-07,0.5978284821702005
2021-05-25,-0.45445651966360784
2021-05-28,0.6057051601831733
2021-06-02,0.5978284821702005
2021-06-17,-0.5526360907472019
2021-07-06,-0.5257067595160771
2021-07-15,-0.5367793779084052
2021-07-28,0.6245130712764398
2021-07-30,-0.5505329288521454
2021-08-05,0.7474643475334022
2021-08-31,-0.6070278491282093
2021-09-09,0.4793008704384785
2021-09-17,-0.5681921942803254
2021-09-21,0.5181862033808855
2021-09-23,0.5515463819556494
2021-10-01,0.6414856931021
2021-10-05,0.5963743253132054
2021-10-06,-0.5059351036917537
2021-10-19,-0.49098605067987905
2021-10-21,-0.4429259001405321
2021-10-29,-0.5229718057691713
2021-11-01,0.5997208731076056
2021-11-04,-0.4593715099757602
2021-11-12,0.46471416299906093
2021-11-24,0.4183471491769345
2021-11-25,0.6482378877466062
2021-11-26,-0.38299937584397936
2021-11-29,0.5307510130525706
2021-12-02,0.642294628251449
2021-12-17,-0.4873202804461544
2022-01-05,-0.5279970328681654
2022-01-12,0.6411148396309307
2022-01-13,0.6257288351774806
2022-01-14,0.6414856931021
2022-01-26,0.5743410517198944
2022-01-28,-0.3824144295907681
2022-02-21,0.5822177297328673
2022-03-10,0.5165146268926848
2022-04-07,0.6251234197162328
2022-05-06,0.46471416299906093
2022-05-24,-0.6081224048738716
2022-05-27,-0.36097048101015566
2022-07-05,-0.5336246805412492
2022-07-14,-0.5082442325384797
2022-07-19,-0.08607053465623282
2022-07-28,0.7255219838077608
2022-08-12,0.5220589292927007
2022-08-17,0.5391045782077646
2022-08-19,-0.6657752294605104
2022-09-06,-0.6020121038532924
2022-09-13,-0.3681495920726576
2022-09-22,0.6025595314620242
2022-10-05,0.6006921475418165
2022-10-06,0.5801175495641923
2022-10-18,0.2903670764741781
2022-10-20,0.5918441950946326
2022-10-21,0.5918441950946326
2022-10-25,-0.4050287962777449
2022-10-31,-0.4448252380155087
2022-11-07,-0.5816596301456216
2022-11-10,-0.5278446114583875
2022-11-22,-0.4853959809475316
2022-11-24,0.3760519186721598
2022-11-28,0.5139438149737936
2022-11-29,0.09164611798121412
2022-12-01,-0.5816596301456216
2022-12-08,-0.5061897958282224
2022-12-15,0.5198620066548149
2022-12-20,0.15288335184668372
2023-01-03,-0.5173594676766001
2023-01-05,0.5508707364972573
2023-01-16,-0.44662670965757634
2023-01-17,0.2091302709432538
2023-01-19,0.642294628251449
2023-01-26,-0.21115234315657178
2023-01-27,-0.3856814043234669
2023-02-02,-0.5694664190612757
2023-02-06,0.631502078908222
2023-02-23,0.6763466759767205
2023-02-24,-0.46242919082231126
2023-02-28,-0.21115234315657178
2023-03-02,-0.44853208560491015
2023-03-03,0.5429303070911429
2023-03-20,-0.4375144129774367
2023-03-23,-0.4402773069659036
2023-03-31,-0.29546694269201296
2023-04-11,0.631502078908222
2023-04-18,0.636062782106448
2023-04-19,-0.6018616102240013
2023-04-27,-0.16155306957728355
2023-04-28,0.6333300432494885
2023-05-11,0.6763466759767205
2023-05-12,0.6763466759767205
2023-05-16,0.6258125198609301
2023-05-23,0.5708225755560599
2023-06-06,0.5621115983835518
2023-06-07,0.6422421646809024
2023-06-14,0.6236254008952491
2023-06-21,0.5380061470364437
2023-06-23,-0.6657752294605104
2023-06-30,-0.48410661323377857
2023-07-25,0.5763984014580361
2023-07-27,-0.16489111969869763
2023-08-04,-0.16489111969869763
2023-08-16,0.6133215750430763
2023-08-23,0.008774705133949956
2023-08-31,-0.5279970328681654
2023-09-01,0.631502078908222
2023-09-05,0.6034715774589642
2023-09-14,0.5391045782077646
2023-09-26,-0.5304840375194613
2023-10-06,0.4503165759417821
2023-10-17,0.5858264718378315
2023-10-18,0.5918441950946326
2023-11-09,0.5873616353316699
2023-11-13,0.5854340700331213
2023-12-04,-0.5356615720285515
2024-02-15,0.5918441950946326
2024-02-28,-0.3450784342773089
2024-03-06,0.5708225755560599
2024-03-08,-0.3472093818421562
2024-03-11,-0.5304842068907942
2024-03-12,0.5380061470364437
2024-03-21,-0.5304842068907942
2024-03-28,0.5708225755560599
2024-04-02,0.5708225755560599
2024-04-10,0.5708225755560599
2024-04-25,0.5918441950946326
2024-05-15,-0.4325199907519309
2024-05-16,-0.4672755403381256
2024-05-28,0.5708225755560599
2024-06-07,-0.7095382260488845
2024-06-12,-0.2783643507684322
2024-06-14,-0.3995832083874191
2024-06-18,0.6236254008952491
2024-09-18,-0.5382331128374953
2024-11-22,0.6236254008952491
2024-12-09,0.5708225755560599
2024-12-18,-0.40763822186512355
2025-01-07,0.36003337640453903
2025-02-14,0.33457059401960365
2025-03-14,0.16065305466498508
2025-04-15,-0.5474033482295392
2025-06-04,-0.6069813093298164
2025-06-10,0.631502078908222
2025-06-12,0.5845968524075456
2025-07-23,0.24901491923996502
2025-08-08,0.4024386621337665
2025-08-22,-0.14648853490599717
2025-11-07,0.6471683148549795
2025-11-11,-0.4363682290417434
